observaciones,pozos
14,MECAYUCAN-2--
14,MECAYUCAN-21--
14,MECAYUCAN-24--
14,MECAYUCAN-31--
14,MECAYUCAN-350--
13,MECAYUCAN-351--
14,MECAYUCAN-352--
14,MECAYUCAN-402--
13,MECAYUCAN-403--
14,MECAYUCAN-404--
14,MECAYUCAN-405--
14,MECAYUCAN-406--
14,MECAYUCAN-408--
14,MECAYUCAN-409--
14,MECAYUCAN-414--
14,MECAYUCAN-415--
14,MECAYUCAN-418--
13,MECAYUCAN-53--
14,MECAYUCAN-73--
14,MERCED-1D-
14,MERCED-21--
13,MERCED-31-A
14,MERCED-41--
14,MERCED-81--
14,MESA CERRADA-109--
10,MESA CERRADA-113--
14,MESA CERRADA-116--
14,MESA CERRADA-117--
1,MESA CERRADA-122--
7,MIAHUAPAN-6-A
13,MIGUEL HIDALGO-10--
13,MIGUEL HIDALGO-8--
14,MIQUETLA-10--
14,MIQUETLA-101--
14,MIQUETLA-102--
14,MIQUETLA-103--
14,MIQUETLA-104--
9,MIQUETLA-1044--
14,MIQUETLA-105--
14,MIQUETLA-106--
13,MIQUETLA-107--
14,MIQUETLA-108--
14,MIQUETLA-109--
14,MIQUETLA-110--
14,MIQUETLA-111--
14,MIQUETLA-112--
3,MIQUETLA-113--
14,MIQUETLA-114--
3,MIQUETLA-115--
14,MIQUETLA-116--
14,MIQUETLA-117--
14,MIQUETLA-118--
12,MIQUETLA-121--
14,MIQUETLA-122--
13,MIQUETLA-124--
7,MIQUETLA-126--
13,MIQUETLA-13--
13,MIQUETLA-14--
3,MIQUETLA-15--
13,MIQUETLA-1606--
11,MIQUETLA-1608--
12,MIQUETLA-1616--
14,MIQUETLA-17--
14,MIQUETLA-19--
13,MIQUETLA-2--
13,MIQUETLA-20--
14,MIQUETLA-22--
13,MIQUETLA-23-A
14,MIQUETLA-24--
13,MIQUETLA-25--
14,MIQUETLA-26--
14,MIQUETLA-27--
14,MIQUETLA-28--
3,MIQUETLA-29--
14,MIQUETLA-3--
12,MIQUETLA-31--
13,MIQUETLA-3134--
14,MIQUETLA-32--
10,MIQUETLA-3275--
5,MIQUETLA-33--
13,MIQUETLA-3371--
14,MIQUETLA-35--
14,MIQUETLA-356--
14,MIQUETLA-36--
13,MIQUETLA-39--
13,MIQUETLA-4--
13,MIQUETLA-42--
14,MIQUETLA-43--
14,MIQUETLA-44--
12,MIQUETLA-45--
3,MIQUETLA-46--
14,MIQUETLA-47--
14,MIQUETLA-50--
14,MIQUETLA-502--
2,MIQUETLA-51--
13,MIQUETLA-52--
14,MIQUETLA-54--
14,MIQUETLA-553--
14,MIQUETLA-57--
14,MIQUETLA-58--
14,MIQUETLA-60--
13,MIQUETLA-61--
14,MIQUETLA-62--
9,MIQUETLA-63--
13,MIQUETLA-64--
13,MIQUETLA-65--
1,MIQUETLA-66--
14,MIQUETLA-67-A
9,MIQUETLA-677--
14,MIQUETLA-73--
13,MIQUETLA-74--
1,MIQUETLA-744--
13,MIQUETLA-75--
3,MIQUETLA-77--
14,MIQUETLA-78--
13,MIQUETLA-79--
12,MIQUETLA-8--
12,MIQUETLA-80--
14,MIQUETLA-805--
1,MIQUETLA-81--
14,MIQUETLA-815--
14,MIQUETLA-82--
14,MIQUETLA-829--
13,MIQUETLA-83--
11,MIQUETLA-833--
5,MIQUETLA-84--
14,MIQUETLA-847--
14,MIQUETLA-85--
14,MIQUETLA-852--
13,MIQUETLA-9--
14,MIQUETLA-91--
14,MIQUETLA-92--
14,MIQUETLA-94--
14,MIQUETLA-95--
14,MIQUETLA-96--
14,MIRALEJOS-1--
14,MIRALEJOS-11--
13,MIRALEJOS-25--
14,MIRALEJOS-3--
14,MIRALEJOS-32--
14,MIRANDA-1--
14,MISION-47--
14,MISION-62--
14,MISION-63--
14,MISION-66--
14,MISION-68--
14,MISION-70--
14,MISION-76--
14,MISION-83--
14,MISION-84--
14,MISION-85--
14,MISION-86--
1,MISION-87--
14,MISION-89--
12,MISION-92--
14,MOJARREÑAS-10--
13,MOJARREÑAS-102--
14,MOJARREÑAS-103--
14,MOJARREÑAS-104--
13,MOJARREÑAS-105--
14,MOJARREÑAS-106--
14,MOJARREÑAS-107--
14,MOJARREÑAS-108--
14,MOJARREÑAS-113--
14,MOJARREÑAS-114--
14,MOJARREÑAS-115--
13,MOJARREÑAS-116--
14,MOJARREÑAS-117--
14,MOJARREÑAS-119--
14,MOJARREÑAS-120--
14,MOJARREÑAS-121--
14,MOJARREÑAS-124--
14,MOJARREÑAS-125--
14,MOJARREÑAS-126--
14,MOJARREÑAS-129--
14,MOJARREÑAS-13--
14,MOJARREÑAS-131--
13,MOJARREÑAS-132--
14,MOJARREÑAS-133--
14,MOJARREÑAS-137--
14,MOJARREÑAS-138--
14,MOJARREÑAS-18--
14,MOJARREÑAS-19--
14,MOJARREÑAS-2--
14,MOJARREÑAS-20--
14,MOJARREÑAS-200--
14,MOJARREÑAS-201--
11,MOJARREÑAS-204--
14,MOJARREÑAS-205--
13,MOJARREÑAS-208--
14,MOJARREÑAS-209--
13,MOJARREÑAS-210--
14,MOJARREÑAS-212--
14,MOJARREÑAS-213--
14,MOJARREÑAS-214--
14,MOJARREÑAS-215--
14,MOJARREÑAS-216--
14,MOJARREÑAS-218--
14,MOJARREÑAS-219--
13,MOJARREÑAS-221--
14,MOJARREÑAS-24--
13,MOJARREÑAS-31--
14,MOJARREÑAS-322--
14,MOJARREÑAS-323--
13,MOJARREÑAS-324--
13,MOJARREÑAS-5--
14,MOJARREÑAS-501--
14,MOJARREÑAS-502--
14,MOJARREÑAS-503--
14,MOJARREÑAS-507--
13,MOJARREÑAS-508--
14,MOJARREÑAS-509--
14,MOJARREÑAS-511--
13,MOJARREÑAS-512--
13,MOJARREÑAS-519--
13,MOJARREÑAS-520--
14,MOJARREÑAS-521--
14,MOJARREÑAS-522--
14,MOJARREÑAS-524--
14,MOJARREÑAS-529--
14,MOJARREÑAS-540--
14,MOJARREÑAS-542--
14,MOJARREÑAS-6--
14,MOJARREÑAS-604--
14,MOJARREÑAS-605--
14,MOJARREÑAS-606--
14,MOJARREÑAS-608--
14,MOJARREÑAS-616--
13,MOJARREÑAS-622--
14,MOJARREÑAS-623--
14,MOJARREÑAS-634--
14,MOJARREÑAS-635--
14,MOJARREÑAS-7--
5,MOLOACAN-102D-
5,MOLOACAN-111--
4,MOLOACAN-112--
5,MOLOACAN-132--
5,MOLOACAN-186--
5,MOLOACAN-313--
5,MOLOACAN-319--
5,MOLOACAN-324--
5,MOLOACAN-325--
5,MOLOACAN-327--
3,MOLOACAN-328--
5,MOLOACAN-329--
5,MOLOACAN-337--
5,MOLOACAN-339--
5,MOLOACAN-340--
5,MOLOACAN-343--
3,MOLOACAN-344--
5,MOLOACAN-346--
5,MOLOACAN-347--
5,MOLOACAN-350--
5,MOLOACAN-351--
5,MOLOACAN-355--
5,MOLOACAN-365--
5,MOLOACAN-367--
5,MOLOACAN-375--
5,MOLOACAN-376--
5,MOLOACAN-387--
5,MOLOACAN-388--
5,MOLOACAN-391--
5,MOLOACAN-395--
5,MOLOACAN-4--
5,MOLOACAN-406--
5,MOLOACAN-408--
5,MOLOACAN-409--
5,MOLOACAN-414--
5,MOLOACAN-422--
5,MOLOACAN-428--
5,MOLOACAN-438--
5,MOLOACAN-440--
5,MOLOACAN-454--
5,MOLOACAN-461--
5,MOLOACAN-462--
5,MOLOACAN-468--
5,MOLOACAN-470--
5,MOLOACAN-475--
5,MOLOACAN-483--
5,MOLOACAN-485--
5,MOLOACAN-511--
5,MOLOACAN-513--
5,MOLOACAN-514--
5,MOLOACAN-515--
5,MOLOACAN-518--
3,MOLOACAN-582--
5,MOLOACAN-617--
5,MOLOACAN-620--
5,MOLOACAN-624--
5,MOLOACAN-625--
5,MOLOACAN-633--
5,MOLOACAN-640--
5,MOLOACAN-646--
5,MOLOACAN-648--
5,MOLOACAN-661--
5,MOLOACAN-664--
5,MOLOACAN-667--
5,MOLOACAN-683--
5,MOLOACAN-686--
5,MOLOACAN-689--
5,MOLOACAN-699--
5,MOLOACAN-701--
5,MOLOACAN-705--
5,MOLOACAN-713--
5,MOLOACAN-801--
5,MOLOACAN-802--
5,MOLOACAN-803--
5,MOLOACAN-812--
5,MOLOACAN-823--
5,MOLOACAN-842--
5,MOLOACAN-857--
5,MOLOACAN-863--
5,MOLOACAN-979--
14,MONCLOVA-1--
14,MONCLOVA-127--
10,MONCLOVA-216--
13,MONTERREY-157--
1,MONTERREY-206--
14,MONTERREY-298--
14,MONTERREY-30D-
14,MONTERREY-4001--
14,MONTERREY-4002--
14,MONTERREY-4004--
14,MONTERREY-4005--
14,MONTERREY-4008--
14,MONTERREY-4009--
13,MONTERREY-4010--
14,MONTERREY-4011--
14,MONTERREY-4012--
14,MONTERREY-4014--
13,MONTERREY-4018--
14,MONTERREY-4021--
14,MONTERREY-4024--
14,MONTERREY-4028--
14,MONTERREY-4041--
14,MONTERREY-4048--
14,MONTERREY-4057--
14,MONTERREY-4088--
14,MONTERREY-4106--
14,MORA-1--
13,MORA-13-A
14,MORA-2--
14,MORA-22-A
14,MORA-25--
14,MORA-3--
13,MORA-43--
14,MORALILLO-1-A
14,MORALILLO-12--
14,MORALILLO-16--
14,MORALILLO-204--
14,MORALILLO-205--
14,MORALILLO-206--
14,MORALILLO-207--
12,MORALILLO-21--
12,MORALILLO-22--
14,MORALILLO-23-A
14,MORALILLO-25--
14,MORALILLO-26--
14,MORALILLO-28--
9,MORALILLO-30--
14,MORALILLO-36--
14,MORALILLO-44-A
14,MORALILLO-45--
13,MORALILLO-58--
9,MORALILLO-59--
3,MORALILLO-64--
14,MORALILLO-69--
12,MORALILLO-7--
13,MORALILLO-8--
14,MOZUTLA-6--
5,MUNDO NUEVO-2-A
5,MUNDO NUEVO-51--
14,MUREX-1--
14,MUREX-13--
14,MUREX-21--
14,MUREX-27--
14,MUREX-31--
14,MUREX-41--
14,MUREX-43--
14,MURO-16--
14,MURO-1D-
14,MURO-20--
14,MURO-26--
14,MURO-28--
14,MURO-30--
14,MUSPAC-14--
14,MUSPAC-2--
14,MUSPAC-22--
13,MUSPAC-42--
3,MUSPAC-52--
14,MUSPAC-55--
14,MUSPAC-84--
14,MUSPAC-94--
1,NARVAEZ-10--
14,NARVAEZ-11--
14,NARVAEZ-13--
5,NARVAEZ-14--
14,NARVAEZ-17--
5,NARVAEZ-3D-
3,NARVAEZ-3T-
14,NARVAEZ-7--
14,NARVAEZ-8--
14,NEJO-1--
14,NEJO-10--
13,NEJO-100--
1,NEJO-102--
13,NEJO-102D-
14,NEJO-103--
14,NEJO-104--
14,NEJO-105--
14,NEJO-106--
1,NEJO-108D-
14,NEJO-10D-
5,NEJO-110--
1,NEJO-115--
14,NEJO-117--
14,NEJO-118--
13,NEJO-122--
14,NEJO-124--
1,NEJO-125--
14,NEJO-125D-
14,NEJO-127--
13,NEJO-128--
14,NEJO-129--
13,NEJO-13--
13,NEJO-130--
13,NEJO-131--
14,NEJO-132--
13,NEJO-133--
14,NEJO-134--
13,NEJO-135--
13,NEJO-135D-
13,NEJO-136--
13,NEJO-136D-
1,NEJO-137--
1,NEJO-138--
3,NEJO-139--
13,NEJO-14--
14,NEJO-140--
14,NEJO-140D-
14,NEJO-141--
13,NEJO-141D-
13,NEJO-142--
14,NEJO-143--
14,NEJO-144--
14,NEJO-145--
14,NEJO-146--
1,NEJO-150--
3,NEJO-151--
14,NEJO-152--
14,NEJO-153--
13,NEJO-154--
14,NEJO-155--
1,NEJO-157--
1,NEJO-158--
14,NEJO-16--
14,NEJO-160--
1,NEJO-161--
14,NEJO-162--
1,NEJO-163--
13,NEJO-164--
14,NEJO-16D-
14,NEJO-171--
14,NEJO-172--
13,NEJO-173--
13,NEJO-174--
1,NEJO-176--
1,NEJO-177--
14,NEJO-178--
14,NEJO-179--
3,NEJO-18--
14,NEJO-180--
13,NEJO-181--
13,NEJO-182--
14,NEJO-183--
14,NEJO-184--
14,NEJO-185--
14,NEJO-186--
13,NEJO-188--
14,NEJO-189--
13,NEJO-192--
14,NEJO-193--
14,NEJO-195--
14,NEJO-196--
14,NEJO-197--
13,NEJO-198--
13,NEJO-1D-
14,NEJO-2--
14,NEJO-20--
14,NEJO-200--
1,NEJO-202--
14,NEJO-206--
13,NEJO-207--
1,NEJO-209--
14,NEJO-21--
1,NEJO-210--
3,NEJO-212--
14,NEJO-213--
14,NEJO-215--
14,NEJO-217--
14,NEJO-218--
1,NEJO-219--
13,NEJO-220--
14,NEJO-221--
14,NEJO-222--
14,NEJO-223--
14,NEJO-225--
13,NEJO-226--
13,NEJO-227--
13,NEJO-228--
14,NEJO-229--
13,NEJO-23--
13,NEJO-230--
13,NEJO-231--
12,NEJO-232--
13,NEJO-233--
14,NEJO-234--
13,NEJO-235--
3,NEJO-236--
13,NEJO-237--
13,NEJO-238--
13,NEJO-239--
13,NEJO-240--
13,NEJO-241--
14,NEJO-242--
3,NEJO-244--
13,NEJO-248--
13,NEJO-249--
1,NEJO-25--
14,NEJO-250--
14,NEJO-251--
14,NEJO-252--
14,NEJO-253--
3,NEJO-254--
13,NEJO-255--
14,NEJO-256--
14,NEJO-257--
14,NEJO-258--
14,NEJO-259--
1,NEJO-26--
14,NEJO-261--
3,NEJO-264--
13,NEJO-266--
13,NEJO-267--
14,NEJO-268--
1,NEJO-269--
13,NEJO-270--
14,NEJO-271--
14,NEJO-277--
13,NEJO-278--
13,NEJO-27D-
14,NEJO-28--
14,NEJO-280--
14,NEJO-286--
14,NEJO-287--
14,NEJO-289--
14,NEJO-29--
14,NEJO-290--
14,NEJO-291--
13,NEJO-294--
13,NEJO-295--
14,NEJO-296--
14,NEJO-298--
14,NEJO-299--
14,NEJO-29D-
14,NEJO-2D-
14,NEJO-3--
1,NEJO-301--
14,NEJO-302--
10,NEJO-303--
14,NEJO-305--
14,NEJO-306--
13,NEJO-307--
3,NEJO-31--
14,NEJO-310--
14,NEJO-311--
14,NEJO-312--
13,NEJO-313--
14,NEJO-317--
13,NEJO-318--
14,NEJO-319--
14,NEJO-31D-
13,NEJO-32--
13,NEJO-321--
13,NEJO-322--
14,NEJO-324--
14,NEJO-326--
14,NEJO-327--
14,NEJO-328--
14,NEJO-329--
14,NEJO-331--
14,NEJO-332--
14,NEJO-333--
14,NEJO-334--
14,NEJO-335--
14,NEJO-336--
14,NEJO-337--
1,NEJO-339--
14,NEJO-34--
14,NEJO-340--
1,NEJO-342--
13,NEJO-344--
14,NEJO-345--
14,NEJO-347--
1,NEJO-348--
13,NEJO-349--
14,NEJO-350--
13,NEJO-351--
14,NEJO-352--
14,NEJO-353--
14,NEJO-355--
13,NEJO-357--
14,NEJO-358--
13,NEJO-359--
14,NEJO-36--
14,NEJO-362--
13,NEJO-368--
14,NEJO-369--
14,NEJO-37--
14,NEJO-370--
14,NEJO-372--
14,NEJO-373--
13,NEJO-377--
1,NEJO-38--
13,NEJO-380--
13,NEJO-382--
14,NEJO-38D-
14,NEJO-39--
14,NEJO-392--
13,NEJO-393--
3,NEJO-394--
14,NEJO-395--
14,NEJO-397--
13,NEJO-399--
1,NEJO-39D-
13,NEJO-4--
14,NEJO-40--
1,NEJO-401--
14,NEJO-402--
13,NEJO-403--
13,NEJO-406--
14,NEJO-407--
14,NEJO-408--
13,NEJO-40D-
14,NEJO-41--
14,NEJO-411--
14,NEJO-412--
13,NEJO-416--
14,NEJO-417--
14,NEJO-418--
14,NEJO-419--
1,NEJO-42--
14,NEJO-420--
14,NEJO-421--
14,NEJO-422--
14,NEJO-423--
14,NEJO-424--
14,NEJO-425--
14,NEJO-426--
14,NEJO-427--
14,NEJO-429--
14,NEJO-430--
14,NEJO-431--
14,NEJO-432--
14,NEJO-433--
14,NEJO-435--
14,NEJO-436--
14,NEJO-437--
13,NEJO-438--
14,NEJO-439--
13,NEJO-445--
1,NEJO-45--
14,NEJO-450--
13,NEJO-457--
13,NEJO-45D-
13,NEJO-46--
14,NEJO-460--
13,NEJO-463--
13,NEJO-464--
13,NEJO-465--
1,NEJO-466--
13,NEJO-48--
14,NEJO-49--
14,NEJO-50--
14,NEJO-502--
14,NEJO-503--
14,NEJO-507--
14,NEJO-51--
14,NEJO-511--
1,NEJO-512--
14,NEJO-513--
14,NEJO-52--
14,NEJO-522--
1,NEJO-524--
14,NEJO-54--
14,NEJO-542--
14,NEJO-544--
13,NEJO-56--
14,NEJO-564--
14,NEJO-566--
14,NEJO-58--
13,NEJO-586--
14,NEJO-588--
14,NEJO-58D-
14,NEJO-59--
14,NEJO-590--
13,NEJO-59D-
13,NEJO-60--
14,NEJO-61--
14,NEJO-63--
14,NEJO-65--
3,NEJO-66--
3,NEJO-67--
14,NEJO-694--
1,NEJO-6D-
14,NEJO-711--
1,NEJO-72--
13,NEJO-724--
14,NEJO-725--
13,NEJO-729--
3,NEJO-73--
1,NEJO-75--
13,NEJO-76--
13,NEJO-77--
14,NEJO-78--
14,NEJO-78D-
13,NEJO-79--
14,NEJO-8--
12,NEJO-84--
14,NEJO-84D-
3,NEJO-85--
1,NEJO-89--
12,NEJO-89D-
14,NEJO-91--
13,NEJO-92--
14,NEJO-93--
14,NEJO-94--
14,NEJO-94D-
14,NEJO-95--
13,NEJO-97--
13,NEJO-98--
14,NEJO-98D-
14,NEJO-99--
14,NEJO-99D-
13,NELASH-1--
13,NELASH-11--
13,NELASH-14--
13,NELASH-21--
13,NELASH-22--
8,NELASH-4--
13,NELASH-43--
1,NIRZAN-1--
13,NISPERO-1107--
14,NISPERO-86-A
14,NISPERO-90--
14,NISPERO-96-A
14,NISPERO-98-A
14,NOHOCH-2003--
14,NOHOCH-2013--
14,NOHOCH-2035--
14,NOHOCH-2067--
14,NOHOCH-2067D-
14,NOHOCH-2075--
14,NOHOCH-2075D-
1,NUEVO PROGRESO-1--
14,NUEVO PROGRESO-13--
6,NUEVO PROGRESO-20--
14,NUEVO PROGRESO-22--
13,NUEVO PROGRESO-23--
14,NUEVO PROGRESO-4--
14,NUEVO PROGRESO-5--
14,NUEVO PROGRESO-6--
10,NUEVO PROGRESO-7--
14,NUEVO PROGRESO-8--
14,NUEVO PROGRESO-9--
14,NUMERADOR-1--
14,OASIS-1001--
14,OASIS-1021--
14,OASIS-1065--
14,OASIS-19--
14,OASIS-19D-
14,OASIS-230--
14,OASIS-314--
14,OASIS-315--
14,OASIS-37--
14,OASIS-401--
14,OASIS-411--
14,OASIS-435--
14,OASIS-452--
14,OASIS-453--
14,OASIS-471--
14,OASIS-475--
14,OASIS-7--
14,OASIS-9--
13,OBERON-1--
14,OBERTURA-1--
14,OBERTURA-2--
14,OBERTURA-3--
14,OBERTURA-4--
14,OCH-1-B
14,OCH-11--
14,OCH-12--
14,OCH-2--
14,OCH-22--
14,OCOTEPEC-101--
14,OCOTEPEC-103--
14,OCOTEPEC-104--
14,OCOTEPEC-105--
1,OCOTEPEC-106--
14,OCOTEPEC-114--
13,OCOTEPEC-115--
14,OCOTEPEC-117--
14,OCOTEPEC-123--
3,OCOTEPEC-125--
14,OCOTEPEC-127--
14,OCOTEPEC-128--
13,OGARRIO-1207--
14,OGARRIO-1215--
14,OGARRIO-1217--
14,OGARRIO-1233--
9,OGARRIO-1235--
13,OGARRIO-1237--
14,OGARRIO-1239--
14,OGARRIO-1253--
14,OGARRIO-1255--
3,OGARRIO-1269--
14,OGARRIO-1273--
1,OGARRIO-1275--
14,OGARRIO-1279--
14,OGARRIO-1283--
14,OGARRIO-1295--
12,OGARRIO-1303--
14,OGARRIO-1305--
4,OGARRIO-1307--
13,OGARRIO-1309--
14,OGARRIO-1315--
14,OGARRIO-1319--
14,OGARRIO-1325--
14,OGARRIO-1325D-
14,OGARRIO-1329--
14,OGARRIO-1333--
14,OGARRIO-1401--
14,OGARRIO-1403--
14,OGARRIO-1405--
14,OGARRIO-1407--
14,OGARRIO-1407D-
14,OGARRIO-1409--
14,OGARRIO-1411--
14,OGARRIO-1411D-
14,OGARRIO-1413--
14,OGARRIO-1415--
14,OGARRIO-1417--
13,OGARRIO-1419--
14,OGARRIO-1421--
14,OGARRIO-1423--
14,OGARRIO-1423D-
14,OGARRIO-1425--
14,OGARRIO-1425D-
14,OGARRIO-1429--
14,OGARRIO-1429D-
14,OGARRIO-1431--
14,OGARRIO-1432--
13,OGARRIO-1433--
14,OGARRIO-1435--
14,OGARRIO-1443--
14,OGARRIO-1451--
14,OGARRIO-1452--
14,OGARRIO-1452D-
14,OGARRIO-1453--
14,OGARRIO-1471--
14,OGARRIO-1472--
14,OGARRIO-1473--
14,OGARRIO-1476--
14,OGARRIO-1476D-
14,OGARRIO-1480--
14,OGARRIO-1480D-
14,OGARRIO-1482--
14,OGARRIO-1483--
14,OGARRIO-1483D-
13,OGARRIO-1484--
14,OGARRIO-1485--
14,OGARRIO-1486--
5,OGARRIO-1487--
14,OGARRIO-1488--
14,OGARRIO-1489--
13,OGARRIO-1490--
14,OGARRIO-1491--
14,OGARRIO-1492--
13,OGARRIO-1500--
5,OGARRIO-1501--
13,OGARRIO-1503--
14,OGARRIO-1504--
14,OGARRIO-1510--
14,OGARRIO-1511--
14,OGARRIO-1512--
14,OGARRIO-1513--
14,OGARRIO-1514--
14,OGARRIO-1515--
14,OGARRIO-1516--
14,OGARRIO-1518--
14,OGARRIO-1519--
14,OGARRIO-1520--
14,OGARRIO-1521--
14,OGARRIO-1526--
14,OGARRIO-1527--
13,OGARRIO-1528--
14,OGARRIO-1529--
14,OGARRIO-1600--
14,OGARRIO-1601--
14,OGARRIO-1602--
14,OGARRIO-1603--
1,OGARRIO-1604--
14,OGARRIO-1605--
14,OGARRIO-4--
14,OGARRIO-57--
14,OGARRIO-705--
14,OGARRIO-707--
7,OGARRIO-718--
14,OGARRIO-723--
14,OGARRIO-724--
13,OGARRIO-802--
13,OGARRIO-802D-
14,OGARRIO-803--
5,OGARRIO-803D-
14,OGARRIO-804--
14,OGARRIO-804T-
14,OGARRIO-811--
14,OGARRIO-812--
14,OGARRIO-812D-
14,OGARRIO-813--
14,OGARRIO-813D-
14,OGARRIO-815--
14,OGARRIO-815D-
14,OGARRIO-816--
14,OGARRIO-817--
3,OGARRIO-817D-
14,OGARRIO-818--
4,OGARRIO-818--NA
3,OGARRIO-818D-
14,OGARRIO-822--
13,OGARRIO-824--
14,OGARRIO-827--
13,OGARRIO-829--
14,OGARRIO-850--
13,OGARRIO-850D-
14,OGARRIO-903--
3,OGARRIO-911--
14,OGARRIO-913--
14,OGARRIO-951--
14,OGARRIO-953--
1,OGARRIO-95C-
13,OLIVINO-1--
14,ONEL-1--
14,ONEL-11--
14,ONEL-12--
14,ONEL-14--
14,ONEL-2--
14,ONEL-23--
14,ORGANDI-1--
14,OROZCO-20--
14,OROZCO-8--
13,OTATES-12--
13,OTATES-13--
13,OTATES-14--
14,OTATES-17--
1,OTATES-26D-
1,OTATES-27--
14,OTATES-2D-
14,OTATES-500--
14,OTATES-501--
13,OTATES-503--
14,OTATES-504--
13,OTATES-505--
14,OTATES-507--
13,OTATES-508--
14,OTATES-512--
14,OTATES-515--
14,OTATES-517--
14,OTATES-518--
13,OTATES-600--
9,OTATES-601--
13,OTATES-602--
14,OTATES-604--
14,OTATES-605--
14,OTATES-608--
14,OVEJA-55--
13,OVEJA-56--
14,OXIACAQUE-13--
1,OXIACAQUE-22--
14,OXIACAQUE-26--
14,OXIACAQUE-42--
14,OXIACAQUE-5001--
5,OXIACAQUE-5003--
1,OXIACAQUE-6053--
14,PACHE-1--
14,PACHE-21--
14,PACHE-23--
14,PAJE-1--
14,PALANGRE-1--
1,PALANGRE-1DL
7,PALAPA-201-A
14,PALAPA-302--
14,PALEOARCOS-1--
14,PALEOARCOS-10--
14,PALEOARCOS-2--
14,PALEOARCOS-3--
14,PALEOARCOS-4--
14,PALEOARCOS-5--
14,PALEOARCOS-6--
14,PALEOARCOS-7--
14,PALEOARCOS-9--
14,PALMITO-13--
14,PALMITO-302--
14,PALMITO-304--
14,PALMITO-306--
14,PALMITO-307--
14,PALMITO-308--
14,PALMITO-309--
14,PALMITO-310--
14,PALMITO-311--
14,PALMITO-315--
14,PALMITO-316--
14,PALMITO-317--
14,PALMITO-319--
14,PALMITO-32--
14,PALMITO-403--
1,PALMITO-404--
14,PALMITO-405--
1,PALMITO-407--
13,PALMITO-408--
14,PALMITO-409--
14,PALMITO-410--
14,PALMITO-411--
14,PALMITO-414--
14,PALMITO-418--
14,PALMITO-419--
13,PALMITO-420--
14,PALMITO-423--
14,PALMITO-424--
14,PALMITO-425--
14,PALMITO-426--
14,PALMITO-427--
1,PALMITO-428--
14,PALMITO-430--
14,PALMITO-432--
14,PALMITO-438--
14,PALMITO-440--
14,PALMITO-450--
14,PALMITO-502--
14,PALMITO-505--
14,PALMITO-506--
14,PALMITO-507--
14,PALMITO-508--
14,PALMITO-509--
14,PALMITO-510--
14,PALMITO-513--
14,PALMITO-516--
14,PALMITO-518--
14,PALMITO-520--
14,PALMITO-522--
14,PALMITO-523--
14,PALMITO-524--
14,PALMITO-525--
14,PALMITO-527--
14,PALMITO-528--
14,PALMITO-529--
14,PALMITO-532--
14,PALMITO-533--
14,PALMITO-534--
14,PALMITO-535--
14,PALMITO-537--
14,PALMITO-538--
14,PALMITO-539--
14,PALMITO-542--
14,PALMITO-546--
13,PALMITO-547--
14,PALMITO-548--
14,PALMITO-550--
14,PALMITO-6--
14,PALMITO-603--
14,PALMITO-604--
14,PALMITO-605H-
14,PALMITO-606--
14,PALMITO-607--
14,PALMITO-608--
14,PALMITO-609--
14,PALMITO-610--
14,PALMITO-612--
14,PALMITO-614--
14,PALMITO-617--
14,PALMITO-625--
14,PALMITO-626--
14,PALMITO-627--
14,PALMITO-628--
14,PALMITO-634--
14,PALMITO-650--
14,PALMITO-655--
14,PALMITO-661--
14,PALMITO-669--
14,PALMITO-672--
1,PALMITO-802--
11,PALO BLANCO-120--
14,PALO BLANCO-129--
1,PALO BLANCO-142--
5,PALO BLANCO-161--
14,PALO BLANCO-162--
14,PALO BLANCO-163--
1,PALO BLANCO-264--
1,PALO BLANCO-2640--
3,PALO BLANCO-266--
12,PALO BLANCO-319--
14,PALO BLANCO-32--
10,PALO BLANCO-36--
11,PALO BLANCO-6--
1,PALO BLANCO-791--
14,PALO BLANCO-8396--
1,PALO BLANCO-874--
14,PAME-1--
14,PAME-7--
14,PAMORANA-1003--
9,PAMORANA-1008--
1,PAMORANA-1011--
14,PAMORANA-202--
1,PAMORANA-22--
13,PAMORANA-24--
14,PAMORANA-27--
14,PAMORANA-3--
13,PANAL-102--
13,PANAL-32--
14,PANDURA-13D-
14,PANDURA-17--
14,PANDURA-195--
14,PANDURA-30--
14,PANDURA-301--
14,PANDURA-344--
14,PANDURA-346--
14,PANDURA-362--
14,PANDURA-363--
14,PANDURA-371--
14,PANDURA-385--
14,PANDURA-401--
14,PANDURA-403--
14,PANDURA-405--
14,PANDURA-407--
14,PANDURA-408--
14,PANDURA-411--
14,PANDURA-415--
14,PANDURA-41D-
1,PANDURA-42--
14,PANDURA-421--
14,PANDURA-424--
14,PANDURA-425--
14,PANDURA-429--
14,PANDURA-433--
14,PANDURA-435--
13,PANDURA-443--
13,PANDURA-445--
14,PANDURA-45--
14,PANDURA-453--
14,PANDURA-455--
14,PANDURA-47--
14,PANDURA-473--
14,PANDURA-489--
14,PANDURA-5--
14,PANDURA-515--
14,PANDURA-543--
14,PANDURA-623--
14,PANDURA-632--
13,PANDURA-633--
14,PANDURA-634--
14,PANDURA-65--
14,PANDURA-652--
14,PANDURA-654--
15,PANUCO-1--
14,PANUCO-1-C
14,PANUCO-10--
14,PANUCO-1000H-
14,PANUCO-1002--
14,PANUCO-1005--
14,PANUCO-1006--
14,PANUCO-1008--
14,PANUCO-101--
1,PANUCO-1025--
